Price,Close,High,Low,Open,Volume
Ticker,CSCO,CSCO,CSCO,CSCO,CSCO
Date,,,,,
2025-04-17,55.7599983215332,56.40999984741211,55.689998626708984,56.20000076293945,15874300
2025-04-21,54.369998931884766,55.33000183105469,53.83000183105469,55.15999984741211,15578800
2025-04-22,55.040000915527344,55.279998779296875,54.59000015258789,55.220001220703125,19961800
2025-04-23,55.630001068115234,56.97999954223633,55.5,56.150001525878906,30231500
2025-04-24,56.290000915527344,56.56999969482422,55.15999984741211,55.29999923706055,22782300
2025-04-25,56.709999084472656,56.779998779296875,56.06999969482422,56.209999084472656,16493500
2025-04-28,56.84000015258789,57.33000183105469,56.41999816894531,56.529998779296875,23140600
2025-04-29,57.34000015258789,57.4900016784668,56.630001068115234,56.689998626708984,13466000
2025-04-30,57.72999954223633,57.90999984741211,56.459999084472656,57.099998474121094,19921200
2025-05-01,58.119998931884766,58.470001220703125,57.68000030517578,57.779998779296875,16420800
2025-05-02,59.33000183105469,59.41999816894531,58.7400016784668,59.060001373291016,18753200
2025-05-05,59.31999969482422,59.650001525878906,58.880001068115234,59.0,14758500
2025-05-06,59.220001220703125,59.5099983215332,58.58000183105469,58.630001068115234,13766500
2025-05-07,59.56999969482422,59.900001525878906,59.06999969482422,59.20000076293945,14078300
2025-05-08,59.709999084472656,60.279998779296875,59.43000030517578,59.959999084472656,16196700
2025-05-09,59.77000045776367,60.83000183105469,59.439998626708984,60.65999984741211,17480700
2025-05-12,61.66999816894531,61.849998474121094,61.119998931884766,61.61000061035156,23700000
2025-05-13,61.779998779296875,62.2400016784668,61.61000061035156,61.68000030517578,18591200
2025-05-14,61.290000915527344,61.869998931884766,60.849998474121094,61.630001068115234,34509200
2025-05-15,64.26000213623047,65.75,62.91999816894531,63.06999969482422,60718000
2025-05-16,63.619998931884766,64.02999877929688,62.97999954223633,63.90999984741211,30265000
