Price,Close,High,Low,Open,Volume
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA
Date,,,,,
2025-05-12,318.3800048828125,322.2099914550781,311.5,321.989990234375,112826700
2025-05-13,334.07000732421875,337.5899963378906,316.79998779296875,320.0,136992600
2025-05-14,347.67999267578125,350.0,337.0,342.5,136997300
2025-05-15,342.82000732421875,346.1400146484375,334.7200012207031,340.3399963378906,97882600
2025-05-16,349.9800109863281,351.6199951171875,342.3299865722656,346.239990234375,93811800
