Price,Close,High,Low,Open,Volume
Ticker,LLY,LLY,LLY,LLY,LLY
Date,,,,,
2025-04-17,838.2418212890625,856.2448971999153,820.1588919692732,839.0800688968304,10846400
2025-04-21,816.3466796875,842.1836728720637,805.3492026824966,839.7886188526469,3326600
2025-04-22,825.84716796875,830.2980665512894,812.3348872268624,820.198772826158,3086500
2025-04-23,827.7233276367188,844.2794180581362,816.965410796928,835.2479428520714,2714600
2025-04-24,857.9713134765625,860.486178046057,827.5137867262836,834.2898751481632,2939500
2025-04-25,882.7305908203125,883.7685024115606,849.3290852383966,857.9014796943275,3398900
2025-04-28,875.4954223632812,880.445298277339,862.6417643968755,868.6594588631925,3457600
2025-04-29,883.3892822265625,890.6443695843552,872.2421481897205,875.9046239286256,2454400
2025-04-30,897.1111450195312,900.6538710560287,880.3155549453961,886.3831349210799,4374100
2025-05-01,792.4755859375,849.1893530659795,790.4497701245061,842.2735361976688,12601100
2025-05-02,821.9352416992188,829.829095532145,805.9380634911399,823.4321733787045,6059400
2025-05-05,819.7796630859375,827.9429229652121,810.3689601766338,815.3287644270838,2889600
2025-05-06,773.534423828125,816.745837957798,768.7741617616091,815.2189993711802,5982000
2025-05-07,775.1311645507812,782.7356336285644,770.680326609527,778.903461673862,3807800
2025-05-08,749.912841796875,768.4049050503426,737.5681508119105,763.4351116579055,6162000
2025-05-09,733.0673828125,760.4512544292619,731.5005870698398,750.4717102673269,4072600
2025-05-12,754.0244140625,763.7644587617754,720.7027019950929,726.3810649731173,9176100
2025-05-13,744.5338745117188,757.9463843954983,739.334510039308,754.0044522419269,4523900
2025-05-14,714.0962524414062,757.9463714848553,712.5694138733263,747.7073495319196,7558500
2025-05-15,731.7899780273438,737.1689669939706,710.7531426139162,724.2155380550199,5212900
2025-05-16,757.3900146484375,758.8699951171875,738.0,740.0,4637500
