Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2025-02-21,682.9423828125,703.2443277596083,681.7534381597311,695.9608297659651,15660400
2025-02-24,667.5361328125,686.6591347238324,661.8611888382964,685.6700244492644,15677000
2025-02-25,656.9155883789062,667.406255569748,641.2894751849396,665.3780306420172,20579700
2025-02-26,673.1011962890625,682.4029186886339,657.4151389833991,659.0636967789872,14488700
2025-02-27,657.6549072265625,688.0379111520425,656.9855198372225,681.8434098860729,12500000
2025-02-28,667.6060791015625,669.034800720811,642.0287972080544,657.4550757218477,17534200
2025-03-03,654.4677124023438,680.6444353602695,650.2614937084818,673.0811570323929,10843800
2025-03-04,639.4310913085938,649.1724243402481,623.0956495401799,644.9362031172728,21495200
2025-03-05,655.886474609375,658.9138106981253,637.09319610967,640.4302542191028,13770000
2025-03-06,627.371826171875,649.9817152601623,623.5552144493282,647.4239932814962,13446500
2025-03-07,625.1038208007812,634.2257099756501,600.0761000698269,624.8141005363861,21375700
2025-03-10,597.4584350585938,609.5676566741505,586.3483245399041,607.5294919896663,21999900
2025-03-11,605.171630859375,614.3834063038594,592.8026300616355,594.5210719524441,17401500
2025-03-12,619.00927734375,632.7670568528157,608.8083309497569,629.3401130606143,15747000
2025-03-13,590.114990234375,619.9484328172048,585.988656544404,619.6986550441117,16480300
2025-03-14,607.5999755859375,608.8599853515625,594.780029296875,602.7999877929688,12364500
2025-03-17,604.9000244140625,613.0999755859375,598.0,607.4600219726562,15473900
2025-03-18,582.3599853515625,600.25,574.6599731445312,600.0499877929688,20297700
2025-03-19,584.0599975585938,592.3200073242188,574.77001953125,584.280029296875,20537500
2025-03-20,586.0,610.2000122070312,579.510009765625,582.760009765625,24336500
2025-03-21,596.25,597.5399780273438,580.9500122070312,583.4199829101562,25015900
2025-03-24,618.8499755859375,622.5399780273438,612.2000122070312,614.969970703125,15741300
2025-03-25,626.3099975585938,633.8800048828125,621.1799926757812,626.760009765625,15312500
2025-03-26,610.97998046875,626.75,606.6099853515625,624.8900146484375,12609800
2025-03-27,602.5800170898438,614.25,600.0999755859375,602.0,10436500
2025-03-28,576.739990234375,601.75,573.9199829101562,600.3099975585938,17602800
2025-03-31,576.3599853515625,578.7000122070312,553.2999877929688,563.5,21124700
2025-04-01,586.0,589.9099731445312,570.0,570.8400268554688,12836600
2025-04-02,583.9299926757812,592.6599731445312,573.3599853515625,574.9099731445312,13470800
2025-04-03,531.6199951171875,552.5599975585938,530.2999877929688,546.219970703125,34777500
2025-04-04,504.7300109863281,518.0,494.20001220703125,506.6199951171875,38589800
2025-04-07,516.25,539.3699951171875,481.8999938964844,485.1000061035156,36606100
2025-04-08,510.45001220703125,547.4299926757812,502.8599853515625,543.25,28034200
2025-04-09,585.77001953125,587.8900146484375,502.1099853515625,509.2699890136719,39216600
2025-04-10,546.2899780273438,581.2999877929688,535.2999877929688,575.489990234375,28173500
2025-04-11,543.5700073242188,547.4000244140625,528.5900268554688,535.510009765625,17642300
2025-04-14,531.47998046875,557.77001953125,528.280029296875,556.1699829101562,14130900
2025-04-15,521.52001953125,537.9400024414062,517.5,532.1099853515625,15558700
2025-04-16,502.30999755859375,513.3699951171875,495.6300048828125,508.510009765625,18735100
2025-04-17,501.4800109863281,507.29998779296875,498.010009765625,505.25,14593500
2025-04-21,484.6600036621094,493.5,479.79998779296875,491.3299865722656,16166000
2025-04-22,500.2799987792969,506.8800048828125,486.3599853515625,491.8699951171875,17399400
2025-04-23,520.27001953125,535.3400268554688,516.52001953125,528.530029296875,18173900
2025-04-24,533.1500244140625,533.9000244140625,517.5,518.72998046875,13910000
2025-04-25,547.27001953125,549.8599853515625,536.25,546.7999877929688,17098900
2025-04-28,549.739990234375,558.489990234375,540.5900268554688,555.6400146484375,15179000
2025-04-29,554.4400024414062,556.5700073242188,544.1199951171875,546.0,11835000
2025-04-30,549.0,549.0999755859375,529.5,538.4000244140625,29244000
2025-05-01,572.2100219726562,592.9500122070312,570.5,592.0800170898438,31159000
2025-05-02,597.02001953125,604.3400268554688,578.3300170898438,583.4600219726562,24739300
2025-05-05,599.27001953125,603.2100219726562,588.0499877929688,591.219970703125,13887700
2025-05-06,587.3099975585938,596.030029296875,586.5800170898438,592.530029296875,10600700
2025-05-07,596.8099975585938,603.0800170898438,586.6699829101562,590.3599853515625,13139100
2025-05-08,598.010009765625,611.2999877929688,596.6199951171875,606.2899780273438,14622800
2025-05-09,592.489990234375,606.969970703125,591.7100219726562,603.719970703125,10427300
2025-05-12,639.4299926757812,640.3900146484375,621.030029296875,630.9199829101562,21965100
2025-05-13,656.030029296875,660.9199829101562,642.8300170898438,645.5399780273438,18570800
2025-05-14,659.3599853515625,662.6699829101562,654.3099975585938,661.2100219726562,12348200
2025-05-15,643.8800048828125,657.3099975585938,638.5800170898438,654.280029296875,14341800
2025-05-16,640.3400268554688,640.4400024414062,626.1500244140625,637.9600219726562,18405900
